Order Ticket Number,Order Timestamp,Employee ID,Employee Name,Store ID,Store Name,Order Channel
TCK-012166,2025-08-10 12:36:57,EMP-004,Jordan Blake,STORE-01,Main Street Location,Takeout
TCK-012167,2025-08-10 13:16:30,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-012168,2025-08-10 11:31:59,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-012169,2025-08-10 13:24:12,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-012170,2025-08-10 13:21:52,EMP-002,Marcus Lee,STORE-01,Main Street Location,DoorDash
TCK-012171,2025-08-10 21:40:47,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-012172,2025-08-10 20:45:19,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Grubhub
TCK-012173,2025-08-10 18:08:33,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-012174,2025-08-10 11:36:09,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-012175,2025-08-10 13:46:36,EMP-002,Marcus Lee,STORE-01,Main Street Location,Takeout
TCK-012176,2025-08-10 13:51:36,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-012177,2025-08-10 11:03:16,EMP-002,Marcus Lee,STORE-01,Main Street Location,Grubhub
TCK-012178,2025-08-10 12:41:46,EMP-004,Jordan Blake,STORE-01,Main Street Location,DoorDash
TCK-012179,2025-08-10 21:20:08,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-012180,2025-08-10 18:06:44,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Takeout
TCK-012181,2025-08-10 19:25:21,EMP-003,Priya Nair,STORE-01,Main Street Location,DoorDash
TCK-012182,2025-08-10 22:11:42,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-012183,2025-08-10 13:41:21,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Takeout
TCK-012184,2025-08-10 22:05:12,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Takeout
TCK-012185,2025-08-10 16:36:12,EMP-002,Marcus Lee,STORE-01,Main Street Location,DoorDash
TCK-012186,2025-08-10 12:58:25,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-012187,2025-08-10 19:18:58,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-012188,2025-08-11 20:39:37,EMP-002,Marcus Lee,STORE-01,Main Street Location,Uber Eats
TCK-012189,2025-08-11 20:14:20,EMP-004,Jordan Blake,STORE-01,Main Street Location,DoorDash
TCK-012190,2025-08-11 21:30:22,EMP-004,Jordan Blake,STORE-01,Main Street Location,Grubhub
TCK-012191,2025-08-11 12:52:16,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-012192,2025-08-11 19:27:29,EMP-003,Priya Nair,STORE-01,Main Street Location,DoorDash
TCK-012193,2025-08-11 17:07:48,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Uber Eats
TCK-012194,2025-08-11 20:57:20,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Grubhub
TCK-012195,2025-08-11 12:37:28,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-012196,2025-08-11 18:22:41,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-012197,2025-08-11 19:57:56,EMP-003,Priya Nair,STORE-01,Main Street Location,DoorDash
TCK-012198,2025-08-11 11:32:44,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Takeout
TCK-012199,2025-08-11 20:03:37,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-012200,2025-08-11 13:33:39,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-012201,2025-08-11 19:33:53,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-012202,2025-08-11 18:20:01,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-012203,2025-08-11 17:29:27,EMP-003,Priya Nair,STORE-01,Main Street Location,Takeout
TCK-012204,2025-08-11 18:44:30,EMP-002,Marcus Lee,STORE-01,Main Street Location,Takeout
TCK-012205,2025-08-11 19:30:54,EMP-002,Marcus Lee,STORE-01,Main Street Location,Takeout
TCK-012206,2025-08-11 20:38:58,EMP-004,Jordan Blake,STORE-01,Main Street Location,Uber Eats
TCK-012207,2025-08-11 11:50:37,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-012208,2025-08-11 20:48:13,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-012209,2025-08-11 15:51:07,EMP-002,Marcus Lee,STORE-01,Main Street Location,Takeout
TCK-012210,2025-08-11 15:10:43,EMP-002,Marcus Lee,STORE-01,Main Street Location,Grubhub
TCK-012211,2025-08-11 17:20:49,EMP-004,Jordan Blake,STORE-01,Main Street Location,Takeout
TCK-012212,2025-08-11 19:59:28,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-012213,2025-08-11 21:29:58,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-012214,2025-08-11 19:52:46,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-012215,2025-08-11 13:35:44,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-012216,2025-08-11 19:43:03,EMP-002,Marcus Lee,STORE-01,Main Street Location,Grubhub
TCK-012217,2025-08-11 11:11:52,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-012218,2025-08-11 17:38:53,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-012219,2025-08-11 15:18:52,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-012220,2025-08-11 21:00:38,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-012221,2025-08-11 22:59:52,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-012222,2025-08-11 20:42:16,EMP-004,Jordan Blake,STORE-01,Main Street Location,Grubhub
TCK-012223,2025-08-11 11:10:45,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-012224,2025-08-11 11:48:05,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Takeout
TCK-012225,2025-08-11 20:26:25,EMP-003,Priya Nair,STORE-01,Main Street Location,Takeout
TCK-012226,2025-08-11 11:13:08,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-012227,2025-08-11 12:57:31,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-012228,2025-08-11 13:33:59,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Grubhub
TCK-012229,2025-08-11 13:19:50,EMP-004,Jordan Blake,STORE-01,Main Street Location,Grubhub
TCK-012230,2025-08-11 19:31:09,EMP-003,Priya Nair,STORE-01,Main Street Location,Uber Eats
TCK-012231,2025-08-11 13:34:03,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Takeout
TCK-012232,2025-08-11 13:11:02,EMP-003,Priya Nair,STORE-01,Main Street Location,Takeout
TCK-012233,2025-08-11 19:02:12,EMP-002,Marcus Lee,STORE-01,Main Street Location,Takeout
TCK-012234,2025-08-11 19:58:32,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-012235,2025-08-12 11:23:11,EMP-003,Priya Nair,STORE-01,Main Street Location,Uber Eats
TCK-012236,2025-08-12 19:22:11,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-012237,2025-08-12 22:47:46,EMP-001,Dana Ruiz,STORE-01,Main Street Location,DoorDash
TCK-012238,2025-08-12 12:02:01,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-012239,2025-08-12 13:04:51,EMP-002,Marcus Lee,STORE-01,Main Street Location,Takeout
TCK-012240,2025-08-12 11:12:04,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-012241,2025-08-12 19:29:43,EMP-002,Marcus Lee,STORE-01,Main Street Location,DoorDash
TCK-012242,2025-08-12 21:47:14,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-012243,2025-08-12 22:16:01,EMP-004,Jordan Blake,STORE-01,Main Street Location,Takeout
TCK-012244,2025-08-12 17:13:30,EMP-004,Jordan Blake,STORE-01,Main Street Location,Uber Eats
TCK-012245,2025-08-12 12:22:01,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-012246,2025-08-12 20:46:51,EMP-002,Marcus Lee,STORE-01,Main Street Location,Takeout
TCK-012247,2025-08-12 14:28:29,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Takeout
TCK-012248,2025-08-12 11:27:24,EMP-002,Marcus Lee,STORE-01,Main Street Location,Grubhub
TCK-012249,2025-08-12 21:21:27,EMP-005,Sam Whitfield,STORE-01,Main Street Location,DoorDash
TCK-012250,2025-08-12 20:45:13,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-012251,2025-08-12 20:33:40,EMP-003,Priya Nair,STORE-01,Main Street Location,Grubhub
TCK-012252,2025-08-12 19:20:46,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-012253,2025-08-12 13:47:43,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Uber Eats
TCK-012254,2025-08-12 18:38:42,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-012255,2025-08-12 17:51:30,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-012256,2025-08-12 17:26:48,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Uber Eats
TCK-012257,2025-08-12 22:05:07,EMP-001,Dana Ruiz,STORE-01,Main Street Location,DoorDash
TCK-012258,2025-08-12 22:36:56,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-012259,2025-08-12 18:58:21,EMP-003,Priya Nair,STORE-01,Main Street Location,Takeout
TCK-012260,2025-08-12 19:43:34,EMP-002,Marcus Lee,STORE-01,Main Street Location,DoorDash
TCK-012261,2025-08-12 18:06:03,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Takeout
TCK-012262,2025-08-12 11:40:20,EMP-001,Dana Ruiz,STORE-01,Main Street Location,DoorDash
TCK-012263,2025-08-13 16:59:11,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-012264,2025-08-13 13:08:42,EMP-004,Jordan Blake,STORE-01,Main Street Location,Grubhub
TCK-012265,2025-08-13 19:22:59,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-012266,2025-08-13 19:01:15,EMP-002,Marcus Lee,STORE-01,Main Street Location,DoorDash
TCK-012267,2025-08-13 20:30:20,EMP-003,Priya Nair,STORE-01,Main Street Location,DoorDash
TCK-012268,2025-08-13 12:03:25,EMP-003,Priya Nair,STORE-01,Main Street Location,Grubhub
TCK-012269,2025-08-13 17:24:12,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Uber Eats
TCK-012270,2025-08-13 19:34:10,EMP-004,Jordan Blake,STORE-01,Main Street Location,Uber Eats
TCK-012271,2025-08-13 18:49:42,EMP-005,Sam Whitfield,STORE-01,Main Street Location,DoorDash
TCK-012272,2025-08-13 21:20:21,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-012273,2025-08-13 11:33:07,EMP-004,Jordan Blake,STORE-01,Main Street Location,Uber Eats
TCK-012274,2025-08-13 11:49:20,EMP-003,Priya Nair,STORE-01,Main Street Location,Grubhub
TCK-012275,2025-08-13 18:21:29,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Uber Eats
TCK-012276,2025-08-13 17:59:51,EMP-003,Priya Nair,STORE-01,Main Street Location,DoorDash
TCK-012277,2025-08-13 20:28:23,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-012278,2025-08-13 22:56:20,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-012279,2025-08-13 18:59:04,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-012280,2025-08-13 19:37:07,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-012281,2025-08-13 18:32:03,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-012282,2025-08-13 19:38:47,EMP-002,Marcus Lee,STORE-01,Main Street Location,Uber Eats
TCK-012283,2025-08-13 13:29:09,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-012284,2025-08-13 12:06:28,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-012285,2025-08-13 17:21:00,EMP-003,Priya Nair,STORE-01,Main Street Location,DoorDash
TCK-012286,2025-08-13 20:54:13,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Uber Eats
TCK-012287,2025-08-13 19:39:50,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-012288,2025-08-13 20:34:47,EMP-004,Jordan Blake,STORE-01,Main Street Location,DoorDash
TCK-012289,2025-08-13 17:48:23,EMP-005,Sam Whitfield,STORE-01,Main Street Location,DoorDash
TCK-012290,2025-08-13 18:09:44,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Takeout
TCK-012291,2025-08-13 22:16:17,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-012292,2025-08-13 18:47:24,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-012293,2025-08-13 17:28:49,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Uber Eats
TCK-012294,2025-08-13 11:24:50,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-012295,2025-08-13 13:56:07,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-012296,2025-08-13 21:54:52,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-012297,2025-08-13 21:41:13,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-012298,2025-08-13 22:21:53,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-012299,2025-08-13 20:01:08,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-012300,2025-08-13 22:41:43,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Takeout
TCK-012301,2025-08-13 19:38:59,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-012302,2025-08-13 17:29:51,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-012303,2025-08-13 12:14:20,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Takeout
TCK-012304,2025-08-13 21:40:28,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-012305,2025-08-13 22:27:06,EMP-002,Marcus Lee,STORE-01,Main Street Location,DoorDash
TCK-012306,2025-08-13 18:48:22,EMP-002,Marcus Lee,STORE-01,Main Street Location,Grubhub
TCK-012307,2025-08-13 18:47:27,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-012308,2025-08-13 16:58:47,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-012309,2025-08-13 12:49:20,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-012310,2025-08-13 13:42:10,EMP-002,Marcus Lee,STORE-01,Main Street Location,Takeout
TCK-012311,2025-08-14 17:21:55,EMP-002,Marcus Lee,STORE-01,Main Street Location,DoorDash
TCK-012312,2025-08-14 11:23:15,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-012313,2025-08-14 19:30:26,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-012314,2025-08-14 11:00:35,EMP-004,Jordan Blake,STORE-01,Main Street Location,Takeout
TCK-012315,2025-08-14 13:45:31,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-012316,2025-08-14 11:40:18,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-012317,2025-08-14 19:01:00,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-012318,2025-08-14 11:40:42,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-012319,2025-08-14 11:32:46,EMP-002,Marcus Lee,STORE-01,Main Street Location,Uber Eats
TCK-012320,2025-08-14 19:00:02,EMP-003,Priya Nair,STORE-01,Main Street Location,Takeout
TCK-012321,2025-08-14 19:37:07,EMP-002,Marcus Lee,STORE-01,Main Street Location,Uber Eats
TCK-012322,2025-08-14 22:56:20,EMP-004,Jordan Blake,STORE-01,Main Street Location,Grubhub
TCK-012323,2025-08-14 19:50:07,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-012324,2025-08-14 13:36:23,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-012325,2025-08-14 17:09:36,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-012326,2025-08-14 19:12:47,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-012327,2025-08-14 12:29:35,EMP-004,Jordan Blake,STORE-01,Main Street Location,Uber Eats
TCK-012328,2025-08-14 11:36:42,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-012329,2025-08-14 19:31:58,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-012330,2025-08-14 19:49:37,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-012331,2025-08-14 21:01:47,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-012332,2025-08-14 17:46:23,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-012333,2025-08-14 17:19:47,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-012334,2025-08-14 11:50:07,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-012335,2025-08-14 20:41:17,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-012336,2025-08-14 11:18:22,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-012337,2025-08-14 13:46:08,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Grubhub
TCK-012338,2025-08-14 20:29:02,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-012339,2025-08-14 11:22:25,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-012340,2025-08-14 18:47:16,EMP-002,Marcus Lee,STORE-01,Main Street Location,Grubhub
TCK-012341,2025-08-14 13:04:22,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-012342,2025-08-14 20:24:03,EMP-003,Priya Nair,STORE-01,Main Street Location,DoorDash
TCK-012343,2025-08-14 12:11:27,EMP-004,Jordan Blake,STORE-01,Main Street Location,Takeout
TCK-012344,2025-08-14 19:41:53,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-012345,2025-08-14 17:10:02,EMP-002,Marcus Lee,STORE-01,Main Street Location,Takeout
TCK-012346,2025-08-15 20:02:11,EMP-003,Priya Nair,STORE-01,Main Street Location,DoorDash
TCK-012347,2025-08-15 19:41:30,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-012348,2025-08-15 19:04:08,EMP-002,Marcus Lee,STORE-01,Main Street Location,Takeout
TCK-012349,2025-08-15 12:34:05,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-012350,2025-08-15 18:16:06,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Uber Eats
TCK-012351,2025-08-15 18:40:28,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-012352,2025-08-15 12:14:51,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-012353,2025-08-15 12:26:23,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-012354,2025-08-15 18:32:10,EMP-005,Sam Whitfield,STORE-01,Main Street Location,DoorDash
TCK-012355,2025-08-15 18:46:36,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-012356,2025-08-15 13:42:22,EMP-003,Priya Nair,STORE-01,Main Street Location,Uber Eats
TCK-012357,2025-08-15 19:15:03,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-012358,2025-08-15 17:13:28,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Takeout
TCK-012359,2025-08-15 20:23:27,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-012360,2025-08-15 20:39:56,EMP-002,Marcus Lee,STORE-01,Main Street Location,Takeout
TCK-012361,2025-08-15 22:39:11,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-012362,2025-08-15 20:08:19,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-012363,2025-08-15 17:31:06,EMP-004,Jordan Blake,STORE-01,Main Street Location,Takeout
TCK-012364,2025-08-15 22:05:24,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-012365,2025-08-15 19:35:08,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-012366,2025-08-15 14:16:07,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-012367,2025-08-15 19:04:37,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-012368,2025-08-15 18:35:52,EMP-002,Marcus Lee,STORE-01,Main Street Location,DoorDash
TCK-012369,2025-08-15 11:58:21,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-012370,2025-08-15 17:04:20,EMP-002,Marcus Lee,STORE-01,Main Street Location,Grubhub
TCK-012371,2025-08-15 15:29:02,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-012372,2025-08-15 13:50:31,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-012373,2025-08-15 19:30:53,EMP-003,Priya Nair,STORE-01,Main Street Location,Uber Eats
TCK-012374,2025-08-15 12:43:51,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Takeout
TCK-012375,2025-08-15 18:48:04,EMP-004,Jordan Blake,STORE-01,Main Street Location,DoorDash
TCK-012376,2025-08-15 11:06:23,EMP-003,Priya Nair,STORE-01,Main Street Location,Takeout
TCK-012377,2025-08-15 20:29:09,EMP-003,Priya Nair,STORE-01,Main Street Location,Takeout
TCK-012378,2025-08-15 20:17:24,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-012379,2025-08-15 18:29:33,EMP-003,Priya Nair,STORE-01,Main Street Location,Takeout
TCK-012380,2025-08-15 19:52:04,EMP-003,Priya Nair,STORE-01,Main Street Location,DoorDash
TCK-012381,2025-08-15 19:58:25,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-012382,2025-08-15 13:43:26,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-012383,2025-08-15 12:23:15,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Uber Eats
TCK-012384,2025-08-15 12:53:08,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Grubhub
TCK-012385,2025-08-15 12:17:35,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-012386,2025-08-15 17:03:07,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-012387,2025-08-15 21:19:24,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-012388,2025-08-15 12:25:49,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-012389,2025-08-15 12:49:58,EMP-003,Priya Nair,STORE-01,Main Street Location,DoorDash
TCK-012390,2025-08-15 19:31:27,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Grubhub
TCK-012391,2025-08-15 17:30:38,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-012392,2025-08-15 20:22:26,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-012393,2025-08-15 21:21:28,EMP-004,Jordan Blake,STORE-01,Main Street Location,Takeout
TCK-012394,2025-08-15 12:37:15,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-012395,2025-08-15 18:35:49,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-012396,2025-08-15 21:49:47,EMP-004,Jordan Blake,STORE-01,Main Street Location,Takeout
TCK-012397,2025-08-15 14:57:29,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-012398,2025-08-15 22:52:26,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Takeout
TCK-012399,2025-08-15 19:46:01,EMP-001,Dana Ruiz,STORE-01,Main Street Location,DoorDash
TCK-012400,2025-08-15 22:37:00,EMP-003,Priya Nair,STORE-01,Main Street Location,Uber Eats
